Year,StateAbbr,StateDesc,CityName,GeographicLevel,DataSource,Category,UniqueID,Measure,Data_Value_Unit,DataValueTypeID,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Population2010,GeoLocation,CategoryID,MeasureId,CityFIPS,TractFIPS,Short_Question_Text
2013,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049002700,Cholesterol screening among adults aged >=18 Years,%,CrdPrv,Crude prevalence,69.2,,,67.4,71,"1,377","(32.2960209234, -90.1767733078)",PREVENT,CHOLSCREEN,2836000,28049002700,Cholesterol Screening
2014,MS,Mississippi,Jackson,City,BRFSS,Health Outcomes,2836000,Arthritis among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,28.8,,,28.5,29,"173,514","(32.31627222, -90.2124528561)",HLTHOUT,ARTHRITIS,2836000,,Arthritis
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049010301,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,26.4,,,21.5,31.6,"3,284","(32.3659087039, -90.261172434)",PREVENT,ACCESS2,2836000,28049010301,Health Insurance
2013,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049001000,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,%,CrdPrv,Crude prevalence,44.8,,,43,46.6,"1,509","(32.3305746651, -90.2089575618)",HLTHOUT,HIGHCHOL,2836000,28049001000,High Cholesterol
2013,MS,Mississippi,Jackson,City,BRFSS,Health Outcomes,2836000,High blood pressure among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,45.2,,,44.9,45.4,"173,514","(32.31627222, -90.2124528561)",HLTHOUT,BPHIGH,2836000,,High Blood Pressure
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049011500,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,CrdPrv,Crude prevalence,74.3,,,72.3,76,"3,581","(32.2952059785, -90.2068443548)",PREVENT,CHECKUP,2836000,28049011500,Annual Checkup
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049003200,Current smoking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,22.1,,,18,26.7,"1,586","(32.2940043377, -90.2226483173)",UNHBEH,CSMOKING,2836000,28049003200,Current Smoking
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049003700,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.5,,,4.3,4.7,"2,926","(32.2505825226, -90.2349934614)",HLTHOUT,CANCER,2836000,28049003700,Cancer (except skin)
2013,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049000302,Cholesterol screening among adults aged >=18 Years,%,CrdPrv,Crude prevalence,67.8,,,64.2,71.2,"4,050","(32.3700798374, -90.1547605542)",PREVENT,CHOLSCREEN,2836000,28049000302,Cholesterol Screening
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049002400,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.9,,,10,12.1,"4,565","(32.3034428694, -90.2303837936)",HLTHOUT,CASTHMA,2836000,28049002400,Current Asthma
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049011001,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.5,,,6.8,8.3,"5,718","(32.2820671233, -90.2675496365)",HLTHOUT,COPD,2836000,28049011001,COPD
2013,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28089030105,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,36.5,,,32.2,40.5,622,"(32.4055231258, -90.1578816308)",PREVENT,BPMED,2836000,28089030105,Taking BP Medication
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049011002,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,35.5,,,30.3,40.2,"4,390","(32.2610272446, -90.265130469)",PREVENT,COREM,2836000,28049011002,Core preventive services for older men
2013,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010201,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,44.2,,,42.7,45.7,"3,250","(32.3857261753, -90.161721287)",HLTHOUT,BPHIGH,2836000,28049010201,High Blood Pressure
2013,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049002200,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,82.5,,,81.3,83.6,"2,450","(32.3230862923, -90.2352663163)",PREVENT,BPMED,2836000,28049002200,Taking BP Medication
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049011102,Current smoking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,17.9,,,16.1,19.8,"5,056","(32.2251402127, -90.2603643583)",UNHBEH,CSMOKING,2836000,28049011102,Current Smoking
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010301,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,15.4,,,13.4,17.3,"3,284","(32.3659087039, -90.261172434)",HLTHOUT,MHLTH,2836000,28049010301,Mental Health
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049002500,Chronic kidney disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,3.5,,,3.2,3.7,"2,388","(32.308201226, -90.2084021164)",HLTHOUT,KIDNEY,2836000,28049002500,Chronic Kidney Disease
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049010901,Sleeping less than 7 hours among adults aged >=18 Years,%,CrdPrv,Crude prevalence,45.9,,,43.8,47.9,"2,764","(32.3245803396, -90.2730968105)",UNHBEH,SLEEP,2836000,28049010901,Sleep <7 hours
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010101,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8,,,7.6,8.6,"6,121","(32.3885604745, -90.1001598448)",HLTHOUT,CASTHMA,2836000,28049010101,Current Asthma
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28089030105,Mammography use among women aged 50–74 Years,%,CrdPrv,Crude prevalence,76.7,,,71.8,80.6,622,"(32.4055231258, -90.1578816308)",PREVENT,MAMMOUSE,2836000,28089030105,Mammography
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049000700,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,14.6,,,12.8,16.5,"5,710","(32.3422170976, -90.2571613241)",HLTHOUT,PHLTH,2836000,28049000700,Physical Health
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049002500,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,31.1,,,24.3,38.3,"2,388","(32.308201226, -90.2084021164)",HLTHOUT,TEETHLOST,2836000,28049002500,Teeth Loss
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049003400,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12.1,,,11,13.4,"3,832","(32.2808856068, -90.2219754256)",HLTHOUT,CASTHMA,2836000,28049003400,Current Asthma
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049003400,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.8,,,7.8,9.9,"3,832","(32.2808856068, -90.2219754256)",HLTHOUT,COPD,2836000,28049003400,COPD
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049010500,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,CrdPrv,Crude prevalence,76.7,,,75.6,77.8,77,"(32.3891051587, -90.2686162692)",PREVENT,CHECKUP,2836000,28049010500,Annual Checkup
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049010801,Mammography use among women aged 50–74 Years,%,CrdPrv,Crude prevalence,68.7,,,62.6,74.3,"1,604","(32.3096172571, -90.2991097228)",PREVENT,MAMMOUSE,2836000,28049010801,Mammography
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049011101,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12.7,,,12.1,13.4,"2,827","(32.2470923241, -90.2706288247)",UNHBEH,BINGE,2836000,28049011101,Binge Drinking
2013,MS,Mississippi,Jackson,City,BRFSS,Prevention,2836000,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,80.6,,,80.4,80.7,"173,514","(32.31627222, -90.2124528561)",PREVENT,BPMED,2836000,,Taking BP Medication
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049010901,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50–75 Years",%,CrdPrv,Crude prevalence,53.7,,,49.2,57.8,"2,764","(32.3245803396, -90.2730968105)",PREVENT,COLON_SCREEN,2836000,28049010901,Colorectal Cancer Screening
2013,MS,Mississippi,Jackson,City,BRFSS,Prevention,2836000,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,AgeAdjPrv,Age-adjusted prevalence,72.1,,,71.9,72.3,"173,514","(32.31627222, -90.2124528561)",PREVENT,BPMED,2836000,,Taking BP Medication
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049002300,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50–75 Years",%,CrdPrv,Crude prevalence,45.5,,,40.3,50.5,"2,518","(32.3146727051, -90.2454096274)",PREVENT,COLON_SCREEN,2836000,28049002300,Colorectal Cancer Screening
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049000302,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,34.7,,,29.8,39.6,"4,050","(32.3700798374, -90.1547605542)",PREVENT,COREM,2836000,28049000302,Core preventive services for older men
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010901,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,15,,,13.9,16,"2,764","(32.3245803396, -90.2730968105)",HLTHOUT,DIABETES,2836000,28049010901,Diabetes
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049001400,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.1,,,6.2,8.2,"3,076","(32.3400347421, -90.1387066293)",HLTHOUT,MHLTH,2836000,28049001400,Mental Health
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010809,Chronic kidney disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.6,,,2.4,2.9,"2,093","(32.2562304412, -90.3139868721)",HLTHOUT,KIDNEY,2836000,28049010809,Chronic Kidney Disease
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049003700,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,36.2,,,32.8,39.4,"2,926","(32.2505825226, -90.2349934614)",UNHBEH,LPA,2836000,28049003700,Physical Inactivity
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049010809,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,36.4,,,31.6,41.3,"2,093","(32.2562304412, -90.3139868721)",PREVENT,COREW,2836000,28049010809,Core preventive services for older women
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049011500,Mammography use among women aged 50–74 Years,%,CrdPrv,Crude prevalence,72.1,,,67.8,75.4,"3,581","(32.2952059785, -90.2068443548)",PREVENT,MAMMOUSE,2836000,28049011500,Mammography
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049010202,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,17.2,,,13.4,21.3,"6,137","(32.3844840557, -90.1837056957)",PREVENT,ACCESS2,2836000,28049010202,Health Insurance
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049003300,Sleeping less than 7 hours among adults aged >=18 Years,%,CrdPrv,Crude prevalence,48.1,,,45.8,50,"6,508","(32.2812612493, -90.2392578521)",UNHBEH,SLEEP,2836000,28049003300,Sleep <7 hours
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049000900,Sleeping less than 7 hours among adults aged >=18 Years,%,CrdPrv,Crude prevalence,48.2,,,46.3,50.2,"2,015","(32.3436482912, -90.2098240871)",UNHBEH,SLEEP,2836000,28049000900,Sleep <7 hours
2013,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049011102,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,40.3,,,39.2,41.3,"5,056","(32.2251402127, -90.2603643583)",HLTHOUT,BPHIGH,2836000,28049011102,High Blood Pressure
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049000400,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,18.9,,,16.3,21.6,"3,373","(32.3541845971, -90.1641486204)",PREVENT,ACCESS2,2836000,28049000400,Health Insurance
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049010202,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50–75 Years",%,CrdPrv,Crude prevalence,66.9,,,61.8,71.1,"6,137","(32.3844840557, -90.1837056957)",PREVENT,COLON_SCREEN,2836000,28049010202,Colorectal Cancer Screening
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049011103,Visits to dentist or dental clinic among adults aged >=18 Years,%,CrdPrv,Crude prevalence,62,,,58,65.9,"1,171","(32.2289509142, -90.2151651714)",PREVENT,DENTAL,2836000,28049011103,Dental Visit
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049001500,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.3,,,5.5,7.2,"3,264","(32.3195456692, -90.1687404216)",HLTHOUT,PHLTH,2836000,28049001500,Physical Health
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010102,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,24.1,,,23,25.3,"5,673","(32.3914073435, -90.1326233954)",HLTHOUT,ARTHRITIS,2836000,28049010102,Arthritis
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049003700,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,27.5,,,21.5,34,"2,926","(32.2505825226, -90.2349934614)",HLTHOUT,TEETHLOST,2836000,28049003700,Teeth Loss
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049000500,Coronary heart disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.8,,,7,8.6,"6,041","(32.3607883236, -90.1824183353)",HLTHOUT,CHD,2836000,28049000500,Coronary Heart Disease
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049001600,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,13.6,,,12.2,15,"3,886","(32.3149024406, -90.1794376322)",HLTHOUT,MHLTH,2836000,28049001600,Mental Health
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049003300,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4,,,3.8,4.2,"6,508","(32.2812612493, -90.2392578521)",HLTHOUT,CANCER,2836000,28049003300,Cancer (except skin)
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049001600,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,25.8,,,23.5,28.2,"3,886","(32.3149024406, -90.1794376322)",UNHBEH,LPA,2836000,28049001600,Physical Inactivity
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049001100,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50–75 Years",%,CrdPrv,Crude prevalence,48.9,,,44.8,52.9,"1,827","(32.3294454095, -90.1955300324)",PREVENT,COLON_SCREEN,2836000,28049001100,Colorectal Cancer Screening
2013,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049001300,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,80,,,79.4,80.6,"4,143","(32.3380096287, -90.1721630218)",PREVENT,BPMED,2836000,28049001300,Taking BP Medication
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049010202,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,31.6,,,25,38.3,"6,137","(32.3844840557, -90.1837056957)",PREVENT,COREM,2836000,28049010202,Core preventive services for older men
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049003400,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.8,,,4.3,5.3,"3,832","(32.2808856068, -90.2219754256)",HLTHOUT,STROKE,2836000,28049003400,Stroke
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049000700,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.3,,,4,4.6,"5,710","(32.3422170976, -90.2571613241)",HLTHOUT,CANCER,2836000,28049000700,Cancer (except skin)
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049003600,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12,,,11.3,12.7,"3,952","(32.2631259622, -90.2457588861)",UNHBEH,BINGE,2836000,28049003600,Binge Drinking
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010808,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.4,,,8.7,10.1,"4,494","(32.2679492554, -90.297683472)",HLTHOUT,CASTHMA,2836000,28049010808,Current Asthma
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049000900,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50–75 Years",%,CrdPrv,Crude prevalence,49.6,,,44.6,54.7,"2,015","(32.3436482912, -90.2098240871)",PREVENT,COLON_SCREEN,2836000,28049000900,Colorectal Cancer Screening
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049000301,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,15.7,,,13.8,17.7,"2,637","(32.3665228128, -90.1634025553)",HLTHOUT,PHLTH,2836000,28049000301,Physical Health
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049001100,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12.9,,,11.4,14.6,"1,827","(32.3294454095, -90.1955300324)",HLTHOUT,COPD,2836000,28049001100,COPD
2013,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049003200,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,%,CrdPrv,Crude prevalence,38.3,,,36.6,40.3,"1,586","(32.2940043377, -90.2226483173)",HLTHOUT,HIGHCHOL,2836000,28049003200,High Cholesterol
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049011002,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.2,,,4,4.4,"4,390","(32.2610272446, -90.265130469)",HLTHOUT,CANCER,2836000,28049011002,Cancer (except skin)
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049001900,Visits to dentist or dental clinic among adults aged >=18 Years,%,CrdPrv,Crude prevalence,35,,,31.1,38.7,"1,950","(32.3199223985, -90.1980304796)",PREVENT,DENTAL,2836000,28049001900,Dental Visit
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049000500,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,CrdPrv,Crude prevalence,79.9,,,78.8,81,"6,041","(32.3607883236, -90.1824183353)",PREVENT,CHECKUP,2836000,28049000500,Annual Checkup
2014,MS,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010809,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.8,,,8.1,9.7,"2,093","(32.2562304412, -90.3139868721)",HLTHOUT,CASTHMA,2836000,28049010809,Current Asthma
