StateAbbr,Year,StateDesc,CityName,GeographicLevel,DataSource,Category,UniqueID,Measure,Data_Value_Unit,DataValueTypeID,Data_Value_Type,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,Data_Value_Footnote_Symbol,Data_Value_Footnote,PopulationCount,Geolocation,CategoryID,MeasureId,CityFIPS,TractFIPS,Short_Question_Text
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049011002,Current smoking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,23.1,19.8,26.4,,,"4,390",POINT (-90.265130469 32.2610272446),UNHBEH,CSMOKING,2836000,28049011002,Current Smoking
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049003600,Papanicolaou smear use among adult women aged 21–65 Years,%,CrdPrv,Crude prevalence,88.5,86.7,90.1,,,"3,952",POINT (-90.2457588861 32.2631259622),PREVENT,PAPTEST,2836000,28049003600,Pap Smear Test
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049000600,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.9,8.3,9.5,,,"3,442",POINT (-90.2038372112 32.3500168004),UNHBEH,BINGE,2836000,28049000600,Binge Drinking
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049003000,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,30.8,30,31.7,,,"2,104",POINT (-90.2022037077 32.2795847495),HLTHOUT,ARTHRITIS,2836000,28049003000,Arthritis
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010101,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.4,7.9,9,,,"6,121",POINT (-90.1001598448 32.3885604745),HLTHOUT,CASTHMA,2836000,28049010101,Current Asthma
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049010203,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,20.2,16.1,24.8,,,"2,892",POINT (-90.2193404986 32.3777863053),PREVENT,COREW,2836000,28049010203,Core preventive services for older women
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049000301,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,25.8,21,31.6,,,"2,637",POINT (-90.1634025553 32.3665228128),PREVENT,ACCESS2,2836000,28049000301,Health Insurance
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049011500,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,29.8,26.5,34,,,"3,581",POINT (-90.2068443548 32.2952059785),UNHBEH,LPA,2836000,28049011500,Physical Inactivity
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049002400,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,47.9,46,49.8,,,"4,565",POINT (-90.2303837936 32.3034428694),UNHBEH,OBESITY,2836000,28049002400,Obesity
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049010808,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,26.5,22.9,30.2,,,"4,494",POINT (-90.297683472 32.2679492554),UNHBEH,LPA,2836000,28049010808,Physical Inactivity
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010808,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12.7,10.9,14.5,,,"4,494",POINT (-90.297683472 32.2679492554),HLTHOUT,MHLTH,2836000,28049010808,Mental Health
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049000800,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50–75 Years",%,CrdPrv,Crude prevalence,48.5,43.7,53.2,,,"4,483",POINT (-90.2268185213 32.3401797646),PREVENT,COLON_SCREEN,2836000,28049000800,Colorectal Cancer Screening
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049001500,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,CrdPrv,Crude prevalence,71.8,70.6,72.8,,,"3,264",POINT (-90.1687404216 32.3195456692),PREVENT,CHECKUP,2836000,28049001500,Annual Checkup
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049002400,Sleeping less than 7 hours among adults aged >=18 Years,%,CrdPrv,Crude prevalence,43.2,41.2,45.2,,,"4,565",POINT (-90.2303837936 32.3034428694),UNHBEH,SLEEP,2836000,28049002400,Sleep <7 hours
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010202,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,15.8,14.3,17.5,,,"6,137",POINT (-90.1837056957 32.3844840557),HLTHOUT,DIABETES,2836000,28049010202,Diabetes
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049010801,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.9,8.3,9.5,,,"1,604",POINT (-90.2991097228 32.3096172571),UNHBEH,BINGE,2836000,28049010801,Binge Drinking
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010808,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5,4.2,5.9,,,"4,494",POINT (-90.297683472 32.2679492554),HLTHOUT,COPD,2836000,28049010808,COPD
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049011500,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.9,4.4,5.5,,,"3,581",POINT (-90.2068443548 32.2952059785),HLTHOUT,COPD,2836000,28049011500,COPD
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049001300,Coronary heart disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6,5.4,6.6,,,"4,143",POINT (-90.1721630218 32.3380096287),HLTHOUT,CHD,2836000,28049001300,Coronary Heart Disease
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049010809,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,13.9,13.1,14.6,,,"2,093",POINT (-90.3139868721 32.2562304412),UNHBEH,BINGE,2836000,28049010809,Binge Drinking
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049010202,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50–75 Years",%,CrdPrv,Crude prevalence,66,60.9,70.3,,,"6,137",POINT (-90.1837056957 32.3844840557),PREVENT,COLON_SCREEN,2836000,28049010202,Colorectal Cancer Screening
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049002100,Papanicolaou smear use among adult women aged 21–65 Years,%,CrdPrv,Crude prevalence,87.4,85.2,89.5,,,"3,257",POINT (-90.2240153221 32.3151937739),PREVENT,PAPTEST,2836000,28049002100,Pap Smear Test
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049001100,Coronary heart disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,14.4,13.2,15.7,,,"1,827",POINT (-90.1955300324 32.3294454095),HLTHOUT,CHD,2836000,28049001100,Coronary Heart Disease
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049003700,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,CrdPrv,Crude prevalence,77.7,76.7,78.7,,,"2,926",POINT (-90.2349934614 32.2505825226),PREVENT,CHECKUP,2836000,28049003700,Annual Checkup
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049001600,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,20.9,17.9,24,,,"3,886",POINT (-90.1794376322 32.3149024406),PREVENT,COREW,2836000,28049001600,Core preventive services for older women
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049003500,Mammography use among women aged 50–74 Years,%,CrdPrv,Crude prevalence,77.8,74.4,81,,,"3,931",POINT (-90.2228454457 32.2626920049),PREVENT,MAMMOUSE,2836000,28049003500,Mammography
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049011102,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,30.4,27.3,33.6,,,"5,056",POINT (-90.2603643583 32.2251402127),PREVENT,COREW,2836000,28049011102,Core preventive services for older women
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010203,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8,6.7,9.4,,,"2,892",POINT (-90.2193404986 32.3777863053),HLTHOUT,COPD,2836000,28049010203,COPD
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049011103,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,17,14.1,20.3,,,"1,171",POINT (-90.2151651714 32.2289509142),PREVENT,ACCESS2,2836000,28049011103,Health Insurance
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049003700,Papanicolaou smear use among adult women aged 21–65 Years,%,CrdPrv,Crude prevalence,87.8,85.9,89.5,,,"2,926",POINT (-90.2349934614 32.2505825226),PREVENT,PAPTEST,2836000,28049003700,Pap Smear Test
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049010902,Papanicolaou smear use among adult women aged 21–65 Years,%,CrdPrv,Crude prevalence,87.2,85.2,89.1,,,"1,819",POINT (-90.2663131694 32.3020333386),PREVENT,PAPTEST,2836000,28049010902,Pap Smear Test
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049000700,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,28,26.4,29.6,,,"5,710",POINT (-90.2571613241 32.3422170976),HLTHOUT,ARTHRITIS,2836000,28049000700,Arthritis
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049003300,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.7,9.9,11.3,,,"6,508",POINT (-90.2392578521 32.2812612493),UNHBEH,BINGE,2836000,28049003300,Binge Drinking
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049011002,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,CrdPrv,Crude prevalence,79.2,78.2,80.1,,,"4,390",POINT (-90.265130469 32.2610272446),PREVENT,CHECKUP,2836000,28049011002,Annual Checkup
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049011103,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,21.6,20.7,22.4,,,"1,171",POINT (-90.2151651714 32.2289509142),HLTHOUT,ARTHRITIS,2836000,28049011103,Arthritis
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049001300,Sleeping less than 7 hours among adults aged >=18 Years,%,CrdPrv,Crude prevalence,32.9,31.8,33.9,,,"4,143",POINT (-90.1721630218 32.3380096287),UNHBEH,SLEEP,2836000,28049001300,Sleep <7 hours
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049010201,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,35.3,31.7,39,,,"3,250",POINT (-90.161721287 32.3857261753),UNHBEH,LPA,2836000,28049010201,Physical Inactivity
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049002300,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,29.2,27.7,30.7,,,"2,518",POINT (-90.2454096274 32.3146727051),HLTHOUT,ARTHRITIS,2836000,28049002300,Arthritis
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049003700,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50–75 Years",%,CrdPrv,Crude prevalence,52.6,48.7,56.2,,,"2,926",POINT (-90.2349934614 32.2505825226),PREVENT,COLON_SCREEN,2836000,28049003700,Colorectal Cancer Screening
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049003600,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,23.7,20.3,27.4,,,"3,952",POINT (-90.2457588861 32.2631259622),PREVENT,COREW,2836000,28049003600,Core preventive services for older women
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049003200,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,26.3,21.1,32.5,,,"1,586",POINT (-90.2226483173 32.2940043377),PREVENT,ACCESS2,2836000,28049003200,Health Insurance
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049000302,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.4,10,12.9,,,"4,050",POINT (-90.1547605542 32.3700798374),HLTHOUT,PHLTH,2836000,28049000302,Physical Health
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049002400,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,15.9,13.9,18,,,"4,565",POINT (-90.2303837936 32.3034428694),HLTHOUT,MHLTH,2836000,28049002400,Mental Health
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049003000,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.4,6,7,,,"2,104",POINT (-90.2022037077 32.2795847495),HLTHOUT,STROKE,2836000,28049003000,Stroke
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049010500,Mammography use among women aged 50–74 Years,%,CrdPrv,Crude prevalence,78.2,74,81.7,,,77,POINT (-90.2686162692 32.3891051587),PREVENT,MAMMOUSE,2836000,28049010500,Mammography
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049011400,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,21.4,19,24,,,"1,272",POINT (-90.1880062695 32.3113779365),HLTHOUT,PHLTH,2836000,28049011400,Physical Health
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049001200,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.7,10.8,12.8,,,"1,823",POINT (-90.1880337023 32.341655318),HLTHOUT,CASTHMA,2836000,28049001200,Current Asthma
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049002100,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,17.8,13.5,22.5,,,"3,257",POINT (-90.2240153221 32.3151937739),PREVENT,COREW,2836000,28049002100,Core preventive services for older women
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010102,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.4,4.6,6.2,,,"5,673",POINT (-90.1326233954 32.3914073435),HLTHOUT,COPD,2836000,28049010102,COPD
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049002100,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,32.4,30.9,34.1,,,"3,257",POINT (-90.2240153221 32.3151937739),HLTHOUT,ARTHRITIS,2836000,28049002100,Arthritis
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049003800,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.5,7.7,9.3,,,"3,019",POINT (-90.2219378426 32.245231086),HLTHOUT,COPD,2836000,28049003800,COPD
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049001600,Current smoking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,21.6,19,24.6,,,"3,886",POINT (-90.1794376322 32.3149024406),UNHBEH,CSMOKING,2836000,28049001600,Current Smoking
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049003400,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50–75 Years",%,CrdPrv,Crude prevalence,44.9,40.4,49.3,,,"3,832",POINT (-90.2219754256 32.2808856068),PREVENT,COLON_SCREEN,2836000,28049003400,Colorectal Cancer Screening
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049001100,Chronic kidney disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.3,6.8,7.8,,,"1,827",POINT (-90.1955300324 32.3294454095),HLTHOUT,KIDNEY,2836000,28049001100,Chronic Kidney Disease
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049000400,Chronic kidney disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,3.6,3.4,3.8,,,"3,373",POINT (-90.1641486204 32.3541845971),HLTHOUT,KIDNEY,2836000,28049000400,Chronic Kidney Disease
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049011001,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,15,14.2,15.8,,,"5,718",POINT (-90.2675496365 32.2820671233),HLTHOUT,DIABETES,2836000,28049011001,Diabetes
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049011101,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,42.6,40.8,44.2,,,"2,827",POINT (-90.2706288247 32.2470923241),UNHBEH,OBESITY,2836000,28049011101,Obesity
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049003400,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,49.3,47.3,51.2,,,"3,832",POINT (-90.2219754256 32.2808856068),UNHBEH,OBESITY,2836000,28049003400,Obesity
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049002200,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.1,7.2,8.9,,,"2,450",POINT (-90.2352663163 32.3230862923),HLTHOUT,STROKE,2836000,28049002200,Stroke
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049003600,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,46.9,45.1,48.4,,,"3,952",POINT (-90.2457588861 32.2631259622),UNHBEH,OBESITY,2836000,28049003600,Obesity
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049000100,Sleeping less than 7 hours among adults aged >=18 Years,%,CrdPrv,Crude prevalence,30,28.6,31.3,,,"4,584",POINT (-90.1333490224 32.3760966125),UNHBEH,SLEEP,2836000,28049000100,Sleep <7 hours
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049001000,Coronary heart disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.3,10.1,12.5,,,"1,509",POINT (-90.2089575618 32.3305746651),HLTHOUT,CHD,2836000,28049001000,Coronary Heart Disease
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049010808,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,CrdPrv,Crude prevalence,80.9,80,81.9,,,"4,494",POINT (-90.297683472 32.2679492554),PREVENT,CHECKUP,2836000,28049010808,Annual Checkup
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Prevention,2836000-28049010500,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,29.8,24,35.8,,,77,POINT (-90.2686162692 32.3891051587),PREVENT,COREW,2836000,28049010500,Core preventive services for older women
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010202,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12.2,10.3,14.3,,,"6,137",POINT (-90.1837056957 32.3844840557),HLTHOUT,PHLTH,2836000,28049010202,Physical Health
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Unhealthy Behaviors,2836000-28049000900,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8,7.4,8.5,,,"2,015",POINT (-90.2098240871 32.3436482912),UNHBEH,BINGE,2836000,28049000900,Binge Drinking
MS,2016,Mississippi,Jackson,Census Tract,BRFSS,Health Outcomes,2836000-28049010902,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,17.4,15.7,19.1,,,"1,819",POINT (-90.2663131694 32.3020333386),HLTHOUT,MHLTH,2836000,28049010902,Mental Health
